number of agents,random seed,votes per solution,average utility of best design,average utility of final design (stage 1),average utility of final design (stage 1+2),smax,smin,number of created designs,utility param,number of same designs,iterations of phase 1,median of avg utility in repo
100,1,29,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,29,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,29,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,29,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,29,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,29,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,29,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,37,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,37,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,37,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,37,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,37,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,37,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,37,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,37,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,37,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,37,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,48,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,48,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,48,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,48,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,48,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,48,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,48,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,48,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,48,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,48,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,61,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,61,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,61,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,61,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,61,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,61,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,61,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,61,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,61,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,61,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,78,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,78,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,78,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,78,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,78,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,78,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,78,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,78,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,78,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,78,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,100,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,100,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,100,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,100,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,100,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,100,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,100,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,100,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,100,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,100,0.7937420414183189,0.7937420414183189,0.7937420414183189,0.8612806896248978,0.1377568237700536,101,30,0,0,0.5149015354604416
100,1,1,0.8419442313017191,0.715260795816275,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.7520364384145849,0.8381156546821328,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.7520364384145849,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.559043849350008,0.8381156546821328,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.8185277504373433,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.6882136787126311,0.8179205402124289,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.5454244210253743,0.8185277504373433,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.6178593839550757,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.8419442313017191,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.8185277504373433,0.8381156546821328,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.8179205402124289,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.7148425228947889,0.7267869486904104,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.8419442313017191,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.8419442313017191,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.8185277504373433,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.7322717516806718,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.7520364384145849,0.8179205402124289,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.6597029428195457,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.8381156546821328,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.8177487762192263,0.8381156546821328,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.8185277504373433,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.6656360056227238,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.8185277504373433,0.8381156546821328,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.6895451167752992,0.7412682437257507,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.6328587018179751,0.8164405682213907,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.8419442313017191,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.6196801952054988,0.8179205402124289,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.596571420128685,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.7036821771238748,0.7937420414183189,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,1,0.8419442313017191,0.6215026036236734,0.8177487762192263,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,2,0.8419442313017191,0.8381156546821328,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,2,0.8419442313017191,0.6209348458290813,0.8177487762192263,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,2,0.8419442313017191,0.8185277504373433,0.8381156546821328,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,2,0.8419442313017191,0.6935524002943709,0.8179205402124289,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,2,0.8419442313017191,0.6954203087028824,0.8381156546821328,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,2,0.8419442313017191,0.8164405682213907,0.8177487762192263,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,2,0.8419442313017191,0.8177487762192263,0.8177487762192263,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,2,0.8419442313017191,0.8185277504373433,0.8381156546821328,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,2,0.8419442313017191,0.6565173795290561,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,2,0.8419442313017191,0.7322717516806718,0.8381156546821328,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,2,0.8419442313017191,0.8185277504373433,0.8381156546821328,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,2,0.8419442313017191,0.804844826810332,0.8179205402124289,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,2,0.8419442313017191,0.8419442313017191,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,2,0.8419442313017191,0.8419442313017191,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,2,0.8419442313017191,0.804844826810332,0.8381156546821328,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,2,0.8419442313017191,0.8419442313017191,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,2,0.8419442313017191,0.8381156546821328,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,2,0.8419442313017191,0.703167295556256,0.8381156546821328,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,2,0.8419442313017191,0.8164405682213907,0.8381156546821328,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,2,0.8419442313017191,0.8179205402124289,0.8381156546821328,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,3,0.8419442313017191,0.703167295556256,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,3,0.8419442313017191,0.8164405682213907,0.8177487762192263,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,3,0.8419442313017191,0.7520364384145849,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,3,0.8419442313017191,0.8185277504373433,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,3,0.8419442313017191,0.8419442313017191,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,3,0.8419442313017191,0.6656360056227238,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,3,0.8419442313017191,0.8164405682213907,0.8381156546821328,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,3,0.8419442313017191,0.703167295556256,0.8381156546821328,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,3,0.8419442313017191,0.8185277504373433,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,3,0.8419442313017191,0.703167295556256,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,4,0.8419442313017191,0.703167295556256,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,4,0.8419442313017191,0.8179205402124289,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,4,0.8419442313017191,0.8185277504373433,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,4,0.8419442313017191,0.8177487762192263,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,4,0.8419442313017191,0.8179205402124289,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,4,0.8419442313017191,0.8381156546821328,0.8381156546821328,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,4,0.8419442313017191,0.8164405682213907,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,4,0.8419442313017191,0.8381156546821328,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,4,0.8419442313017191,0.8185277504373433,0.8381156546821328,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,4,0.8419442313017191,0.8177487762192263,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,5,0.8419442313017191,0.703167295556256,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,5,0.8419442313017191,0.8381156546821328,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,5,0.8419442313017191,0.8381156546821328,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,5,0.8419442313017191,0.8381156546821328,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,5,0.8419442313017191,0.8164405682213907,0.8381156546821328,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,5,0.8419442313017191,0.8177487762192263,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,5,0.8419442313017191,0.804844826810332,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,5,0.8419442313017191,0.8419442313017191,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,5,0.8419442313017191,0.8419442313017191,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,5,0.8419442313017191,0.7520364384145849,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,6,0.8419442313017191,0.7322717516806718,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,6,0.8419442313017191,0.8185277504373433,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,6,0.8419442313017191,0.8177487762192263,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,6,0.8419442313017191,0.804844826810332,0.8381156546821328,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,6,0.8419442313017191,0.8185277504373433,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,6,0.8419442313017191,0.8185277504373433,0.8381156546821328,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,6,0.8419442313017191,0.8179205402124289,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,6,0.8419442313017191,0.8419442313017191,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,6,0.8419442313017191,0.7520364384145849,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,6,0.8419442313017191,0.7368921230494557,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,8,0.8419442313017191,0.8177487762192263,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,8,0.8419442313017191,0.8177487762192263,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,8,0.8419442313017191,0.8381156546821328,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,8,0.8419442313017191,0.8419442313017191,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,8,0.8419442313017191,0.8419442313017191,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,8,0.8419442313017191,0.8381156546821328,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,8,0.8419442313017191,0.8179205402124289,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,8,0.8419442313017191,0.8381156546821328,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,8,0.8419442313017191,0.8381156546821328,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,8,0.8419442313017191,0.8179205402124289,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,11,0.8419442313017191,0.8185277504373433,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,11,0.8419442313017191,0.8381156546821328,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,11,0.8419442313017191,0.8164405682213907,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,11,0.8419442313017191,0.8179205402124289,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,11,0.8419442313017191,0.8185277504373433,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,11,0.8419442313017191,0.8179205402124289,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,11,0.8419442313017191,0.8419442313017191,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,11,0.8419442313017191,0.8419442313017191,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,11,0.8419442313017191,0.8381156546821328,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,11,0.8419442313017191,0.8177487762192263,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,14,0.8419442313017191,0.8185277504373433,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,14,0.8419442313017191,0.8381156546821328,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,14,0.8419442313017191,0.8179205402124289,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,14,0.8419442313017191,0.8185277504373433,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,14,0.8419442313017191,0.8177487762192263,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,14,0.8419442313017191,0.8164405682213907,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,14,0.8419442313017191,0.8419442313017191,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,14,0.8419442313017191,0.8419442313017191,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,14,0.8419442313017191,0.8185277504373433,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,14,0.8419442313017191,0.8381156546821328,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,18,0.8419442313017191,0.8185277504373433,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,18,0.8419442313017191,0.8164405682213907,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,18,0.8419442313017191,0.8177487762192263,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,18,0.8419442313017191,0.8419442313017191,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,18,0.8419442313017191,0.8381156546821328,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,18,0.8419442313017191,0.8164405682213907,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,18,0.8419442313017191,0.8185277504373433,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,18,0.8419442313017191,0.8381156546821328,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,18,0.8419442313017191,0.8185277504373433,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,18,0.8419442313017191,0.8381156546821328,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,23,0.8419442313017191,0.8419442313017191,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,23,0.8419442313017191,0.8179205402124289,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,23,0.8419442313017191,0.8381156546821328,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,23,0.8419442313017191,0.8419442313017191,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,23,0.8419442313017191,0.8419442313017191,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,23,0.8419442313017191,0.8177487762192263,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,23,0.8419442313017191,0.8185277504373433,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,23,0.8419442313017191,0.8419442313017191,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,23,0.8419442313017191,0.8177487762192263,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,23,0.8419442313017191,0.8164405682213907,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,29,0.8419442313017191,0.8381156546821328,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,29,0.8419442313017191,0.8419442313017191,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,29,0.8419442313017191,0.8381156546821328,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,29,0.8419442313017191,0.8185277504373433,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,29,0.8419442313017191,0.8419442313017191,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,29,0.8419442313017191,0.8185277504373433,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
100,1,29,0.8419442313017191,0.8179205402124289,0.8419442313017191,0.8612806896248978,0.1377568237700536,1001,30,0,0,0.503144522423289
