number of agents,random seed,votes per solution,average utility of best design,average utility of final design (stage 1),average utility of final design (stage 1+2),smax,smin,number of created designs,utility param,number of same designs,iterations of phase 1,median of avg utility in repo
100,4,1,0.19976929611343577,0.15818797555626898,0.19976929611343577,0.8294599896757581,0.12596050333658745,75,30,31,200,0.14439543284736486
100,4,2,0.19976929611343577,0.12682009489205506,0.19976929611343577,0.8294599896757581,0.12596050333658745,75,30,31,200,0.14439543284736486
100,4,2,0.19976929611343577,0.14155757060653007,0.19610744108302733,0.8294599896757581,0.12596050333658745,75,30,31,200,0.14439543284736486
100,4,3,0.19976929611343577,0.12721031690577272,0.16843061911581728,0.8294599896757581,0.12596050333658745,75,30,31,200,0.14439543284736486
100,4,4,0.19976929611343577,0.18594867398299178,0.19452672990278969,0.8294599896757581,0.12596050333658745,75,30,31,200,0.14439543284736486
100,4,5,0.19976929611343577,0.15611510597843103,0.18594867398299178,0.8294599896757581,0.12596050333658745,75,30,31,200,0.14439543284736486
100,4,6,0.19976929611343577,0.18693231614355935,0.18693231614355935,0.8294599896757581,0.12596050333658745,75,30,31,200,0.14439543284736486
100,4,8,0.19976929611343577,0.19976929611343577,0.19976929611343577,0.8294599896757581,0.12596050333658745,75,30,31,200,0.14439543284736486
100,4,11,0.19976929611343577,0.16772222625545158,0.19610744108302733,0.8294599896757581,0.12596050333658745,75,30,31,200,0.14439543284736486
100,4,14,0.19976929611343577,0.19976929611343577,0.19976929611343577,0.8294599896757581,0.12596050333658745,75,30,31,200,0.14439543284736486
100,4,18,0.19976929611343577,0.18219926416214505,0.19610744108302733,0.8294599896757581,0.12596050333658745,75,30,31,200,0.14439543284736486
100,4,23,0.19976929611343577,0.19610744108302733,0.19610744108302733,0.8294599896757581,0.12596050333658745,75,30,31,200,0.14439543284736486
100,4,29,0.19976929611343577,0.19610744108302733,0.19976929611343577,0.8294599896757581,0.12596050333658745,75,30,31,200,0.14439543284736486
100,4,37,0.19976929611343577,0.19452672990278969,0.19976929611343577,0.8294599896757581,0.12596050333658745,75,30,31,200,0.14439543284736486
100,4,48,0.19976929611343577,0.19452672990278969,0.19976929611343577,0.8294599896757581,0.12596050333658745,75,30,31,200,0.14439543284736486
100,4,61,0.19976929611343577,0.19610744108302733,0.19976929611343577,0.8294599896757581,0.12596050333658745,75,30,31,200,0.14439543284736486
100,4,78,0.19976929611343577,0.19976929611343577,0.19976929611343577,0.8294599896757581,0.12596050333658745,75,30,31,200,0.14439543284736486
100,4,100,0.19976929611343577,0.19976929611343577,0.19976929611343577,0.8294599896757581,0.12596050333658745,75,30,31,200,0.14439543284736486
100,5,1,0.292399519245502,0.16768484789296728,0.2856421883957315,0.8417455214198867,0.16580206260869393,77,30,28,200,0.21175146226158476
100,5,1,0.292399519245502,0.18303598927529932,0.2907678032350864,0.8417455214198867,0.16580206260869393,77,30,28,200,0.21175146226158476
100,5,1,0.292399519245502,0.292399519245502,0.292399519245502,0.8417455214198867,0.16580206260869393,77,30,28,200,0.21175146226158476
