number of agents,random seed,average utility of best design,average utility of voted design,smax,smin,number of created designs,utility param,number of same designs,diversity param
2800,1,0.38765419498512593,0.3834994741471934,0.8579915501979677,0.13473610843089748,1025,30,21242,0.5
2900,1,0.5425365286358875,0.5353657510854037,0.8585556767841209,0.13516614555473697,1026,30,23085,0.5
1000,2,0.4430413899157224,0.44292571948228854,0.8461617567930518,0.15783928718382106,437,30,546,0.5
1100,2,0.4939089568279209,0.4839703986385925,0.8439814705103236,0.1574088349666016,510,30,1145,0.5
1200,2,0.4722267867550142,0.4722267867550142,0.8442906599816391,0.15701805828001347,547,30,1785,0.5
1300,2,0.6695193600487589,0.6690072205672142,0.8454189336416678,0.15663416135507577,543,30,2544,0.5
1400,2,0.5872490444764876,0.5797736819294071,0.8471061090769152,0.15572742182862973,567,30,3385,0.5
1500,2,0.43131460585815307,0.43131460585815307,0.8459585962385257,0.1566642528845435,600,30,4287,0.5
1600,2,0.5117090297758639,0.5117090297758639,0.8465640496114277,0.15536649471935987,663,30,5220,0.5
1700,2,0.3578428174988409,0.35725332252986186,0.847722132388172,0.15421751384774696,642,30,6253,0.5
1800,2,0.6704301692550062,0.6699562231266134,0.8481627769176099,0.15508794763379707,665,30,7347,0.5
1900,2,0.6646314744996759,0.6604343956456125,0.8477344025821287,0.15579209558117219,735,30,8500,0.5
2000,2,0.4428707484252453,0.4428707484252453,0.8482734422520932,0.156256775620412,741,30,9798,0.5
2100,2,0.6665962637828308,0.6629718276249872,0.8483103985498122,0.15577135669435485,724,30,11243,0.5
2200,2,0.6716036276021851,0.6691398949515571,0.8490834389818314,0.15664102135980576,775,30,12625,0.5
2300,2,0.47239828839013015,0.47239828839013015,0.8498442651866474,0.15584452731093695,780,30,14119,0.5
2400,2,0.6516367584233073,0.6358073022689963,0.8500855156853052,0.15499979757974278,821,30,15705,0.5
2500,2,0.6757732246125486,0.6748186890868686,0.8500511250618163,0.1551415681231717,865,30,17305,0.5
2600,2,0.5138451277875824,0.5093683752588626,0.8508661924808637,0.15468896853945066,991,30,18928,0.5
2700,2,0.6794233804426826,0.6747506951215891,0.8515949641391235,0.15403058732536679,890,30,20697,0.5
2800,2,0.4705507053600833,0.4603887536064745,0.8522128120153143,0.15379579771537563,984,30,22461,0.5
2900,2,0.4197606032100535,0.3662859851529393,0.8526430483825632,0.1539824410730206,784,30,24490,0.5
1000,3,0.6376061921964168,0.6322159825115232,0.8521578621099476,0.16037074393149836,461,30,527,0.5
1100,3,0.6118396453791084,0.6040200750537088,0.8530543656702604,0.16073900341301628,478,30,1121,0.5
1200,3,0.6038375394858072,0.5962264854533271,0.8538462251111656,0.16020390169338697,587,30,1746,0.5
1300,3,0.6818625394932685,0.6762086184590335,0.8538013331566174,0.1595314371988317,509,30,2508,0.5
1400,3,0.643568110990863,0.6376158280304075,0.8527112370993859,0.1607073802600708,616,30,3310,0.5
1500,3,0.7200252797451622,0.7200252797451622,0.8521860287767883,0.16298429582135004,640,30,4187,0.5
1600,3,0.5446246787131546,0.5418829077435215,0.853148395324594,0.16115986370714316,686,30,5114,0.5
1700,3,0.7268570630331589,0.7186037035985566,0.8529189359365477,0.16045996340577665,679,30,6098,0.5
1800,3,0.7035364231322152,0.6990499476356725,0.852646089173033,0.15887816011731196,700,30,7240,0.5
1900,3,0.7154554613188899,0.7074003851134281,0.8531729943295063,0.15724393560149638,730,30,8447,0.5
