number of agents,random seed,average utility of best design,average utility of voted design,smax,smin,number of created designs,utility param,number of same designs,diversity param
800,5,0.5397610573882615,0.000674701321735327,0.864420411942773,0.13831371951993776,418,30,2573,0.5
850,5,0.43414413347588726,0.0005107578040892791,0.865391920848021,0.1397695032550528,404,30,3022,0.5
400,6,0.3373576388959803,0.0008195318586710279,0.8382690080240445,0.1439993076149295,224,30,166,0.5
450,6,0.22696449637202326,0.0004991421373882276,0.8384023647841774,0.14018269324997187,269,30,340,0.5
500,6,0.45600702221075384,0.0009120140444215077,0.8381946574927336,0.13965035304471982,290,30,545,0.5
550,6,0.25797500809265406,0.0004615371140169232,0.8373843119309187,0.14138162358361858,292,30,792,0.5
600,6,0.2706973786133221,0.00045116229768887015,0.8365301369232139,0.13878727807688993,327,30,1088,0.5
650,6,0.30281788975662727,0.0004568513678143634,0.8361348946110136,0.13933668789845918,376,30,1372,0.5
700,6,0.35471487518244627,0.0004954401361361266,0.8349845500049075,0.1408946789211915,329,30,1747,0.5
750,6,0.23144158659233594,0.00030814427232802184,0.8343264196452488,0.14037442390192034,414,30,2114,0.5
800,6,0.20391020928293346,0.0002483538615205808,0.8346009803169155,0.14238590840887067,430,30,2474,0.5
850,6,0.30587417027605773,0.00035985196503065614,0.835228268784356,0.14226425433000112,434,30,2890,0.5
400,7,0.1989406665514072,0.00047598050599674736,0.840466943693592,0.1266185274900008,271,30,141,0.5
450,7,0.21871680737091645,0.00047740981637957184,0.8386739812781092,0.12605486693543536,266,30,328,0.5
500,7,0.17450708028459527,0.00033547644660431063,0.8381715680118594,0.12662508625487912,274,30,554,0.5
550,7,0.19899943726130687,0.0003618171586569216,0.8376464402591466,0.1237876283442003,321,30,792,0.5
600,7,0.30448453439202616,0.0004998516926605909,0.8397535819299581,0.12520320175367725,367,30,1070,0.5
650,7,0.289605689338844,0.0004455472143674523,0.8418247025252965,0.12515573850024356,365,30,1390,0.5
700,7,0.2682069386028431,0.00038167823536434616,0.8419468591422629,0.1269096712775389,368,30,1744,0.5
750,7,0.28068825343493126,0.0003742510045799083,0.8421795006797219,0.1274983331724191,361,30,2078,0.5
800,7,0.183113139479602,0.0002224161304547975,0.8415489630730714,0.1296368521507623,461,30,2432,0.5
850,7,0.38143346253632543,0.0004450070445407746,0.8395265495647772,0.12885699459374872,425,30,2873,0.5
400,8,0.4356281245326198,0.001068196072621552,0.8086745640674021,0.13013986936201638,216,30,175,0.5
450,8,0.5548424117531419,0.0012161421989256615,0.8087373268135352,0.12413323372502325,272,30,378,0.5
500,8,0.5481417199701322,0.0010784651098784794,0.8061677431047041,0.12770044095913546,251,30,605,0.5
550,8,0.565962156620107,0.0010243822696126888,0.8049558796749372,0.12897884391473075,294,30,862,0.5
600,8,0.5544518690916161,0.0009100391858585519,0.8078196603088589,0.1328575381223807,289,30,1169,0.5
650,8,0.5663546705949146,0.0008706811155541779,0.8063789170601063,0.13324044863308832,348,30,1476,0.5
700,8,0.5778856017806203,0.0008255508596866004,0.8069809981066511,0.13189092976632982,339,30,1852,0.5
750,8,0.5779174485758161,0.0007701996742169362,0.8076038449490596,0.13375903371960357,330,30,2277,0.5
800,8,0.5770201207376163,0.0007206918520049141,0.8080046831872956,0.13360352227245054,373,30,2684,0.5
850,8,0.5785577615880761,0.000680656190103619,0.8073349582881774,0.1344647635117507,355,30,3189,0.5
