number of agents,random seed,average utility of best design,average utility of voted design,smax,smin,number of created designs,utility param,number of same designs,diversity param
170,2,0.2941342321357482,0.001730201365504401,0.8750635594415127,0.15707696208586888,112,20,215,0.5
190,2,0.29763446136320243,0.001517721098475913,0.8724347577129462,0.16166330148892186,126,20,283,0.5
210,2,0.2988886172682728,0.0014232791298489182,0.86988246353541,0.16121722864547794,132,20,360,0.5
230,2,0.2649879375501998,0.0011234533328756758,0.8680099085717354,0.16485211796657384,130,20,446,0.5
250,2,0.4390833688999759,0.0017553891137480275,0.868739568567876,0.16456240223523536,161,20,539,0.5
270,2,0.3378830674559138,0.0012514187683552362,0.8663386234126745,0.16763385673329456,162,20,650,0.5
290,2,0.4470990263378214,0.0015417207804752462,0.867873105151537,0.1692809529249415,184,20,765,0.5
310,2,0.4029370512534653,0.0012997969395273075,0.8662911693619365,0.16869513202356032,195,20,905,0.5
330,2,0.42569708644058946,0.0012644993534109456,0.8640278293621733,0.16854291993271667,201,20,1047,0.5
350,2,0.5234044146516692,0.0014707586628662614,0.8660203485097454,0.1683953782529698,189,20,1186,0.5
370,2,0.38684010709787,0.0010455138029672162,0.8630636028754125,0.1671034408247222,222,20,1333,0.5
390,2,0.401305301738341,0.0010259819920755476,0.8624331144010223,0.16670319790698832,256,20,1473,0.5
10,3,0.14564634548893235,0.014564634548893235,0.8971614354655101,0.13855548997329742,12,20,1,0.5
30,3,0.20791095209126312,0.006930365069708771,0.8688524560019323,0.15168649193671302,29,20,8,0.5
50,3,0.29246846454055925,0.005849369290811185,0.8553102833004875,0.15276629172946246,44,20,13,0.5
70,3,0.2168075228215259,0.0030972503260217987,0.8672321133581979,0.14545809460609604,61,20,28,0.5
90,3,0.3910719747992652,0.00434524416443628,0.8663486495604181,0.15358436298518122,69,20,46,0.5
110,3,0.3438787404081635,0.0031261703673469412,0.8609912740067264,0.14470671318285763,83,20,79,0.5
130,3,0.2783640571063657,0.0021412619777412744,0.8569853805642307,0.14576136324843517,98,20,118,0.5
150,3,0.3530160331864916,0.002332732650588979,0.8557313604382402,0.14430871365001058,102,20,165,0.5
170,3,0.22434339054988975,0.0012800357635944378,0.8579310939428599,0.1471448362116197,125,20,217,0.5
190,3,0.43675392669237445,0.0022947113886862686,0.8576980939420323,0.14970388611817118,119,20,296,0.5
210,3,0.3419105470302391,0.0015967079360904484,0.8567211821090905,0.14876986545786933,124,20,363,0.5
230,3,0.5629664065803766,0.0024476800286103327,0.8576610329632882,0.1510583536282595,147,20,455,0.5
250,3,0.394039041014451,0.0015761561640578038,0.8575265840678674,0.1500168211397006,143,20,555,0.5
270,3,0.5811238509782172,0.002124599836278269,0.8588555869486667,0.15203635874408675,166,20,670,0.5
290,3,0.4844346575173052,0.0016555125189132336,0.8629757580479298,0.15464520312368013,167,20,792,0.5
310,3,0.554111032352946,0.0017874549430740194,0.8621543115081678,0.15413152689364587,196,20,929,0.5
330,3,0.5785155205030915,0.0017413653069474726,0.8621312986306406,0.15786450447160222,205,20,1056,0.5
350,3,0.370164820330253,0.0010576137723721515,0.8622201577085663,0.15617596972115197,201,20,1203,0.5
370,3,0.43008515256459284,0.0011593626310659562,0.862354635943348,0.1545635287324488,245,20,1332,0.5
390,3,0.5013797447118662,0.001285589089004785,0.8624252742989307,0.15255718591679784,230,20,1486,0.5
10,4,0.1843532442194739,0.017589174802341696,0.8242289576460948,0.13835226684924282,13,20,0,0.5
