number of agents,random seed,average utility of best design,average utility of voted design,smax,smin,number of created designs,utility param,number of same designs
2000,0,0.49650212285166045,0.4951812077802168,0.5124641910596598,0.49133332349259373,579,40,1378
2000,1,0.4949917084896699,0.4949917084896699,0.507861189006092,0.4892885224278239,648,40,1322
2000,2,0.49193570558959826,0.49035475352947905,0.508597930304343,0.4859110651462097,711,40,1239
2000,3,0.49468674636845916,0.49452491079261685,0.5088605573162766,0.49078057715519674,711,40,1276
2000,4,0.4984525818033096,0.4979750442615765,0.5111690868048975,0.4895095550035825,552,40,1363
